,open,high,low,close,daily_return,log_return,cumulative_return,return_5d,return_20d,return_60d,return_252d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,volatility_90d,volatility_252d,annualized_volatility,downside_deviation_30d,downside_deviation_60d,downside_deviation_252d,drawdown,rolling_max_drawdown_30d,rolling_max_drawdown_60d,rolling_max_drawdown_252d,sharpe_30d,sortino_30d,sharpe_60d,sortino_60d,sharpe_252d,sortino_252d,market_return,market_volatility_30d,market_volatility_60d,market_volatility_252d,beta_30d,beta_60d,beta_252d,sma_20,price_to_sma20,sma_50,price_to_sma50,sma_100,price_to_sma100,sma_200,price_to_sma200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bollinger_middle,bollinger_upper,bollinger_lower,bollinger_width,bollinger_position,atr_14,volume_change,volume_sma_20,volume_ratio_20,volume_volatility,daily_range,high_low_ratio,open_close_change,close_open_ratio,upper_shadow,lower_shadow,body_size,momentum_5d,momentum_10d,momentum_20d,momentum_60d,sector_return,sector_volatility_30d,sector_relative_return,daily_return_percentile,volatility_percentile,momentum_percentile,volume_rank,target_1d_return,target_trend
sharpe_60d,0.008095942552123042,0.008537239378412317,0.008245571553687412,0.008573462372949151,0.13023607267203474,0.13061643804284023,0.070957199726365,0.2859262580046798,0.5470718131542454,0.9015147702845167,0.3987146286997976,0.029256022610410107,0.03898452464190093,0.0462965954970397,0.068192188067979,0.07243508609994281,0.05810438584656452,0.058104385929689625,-0.2685349051290656,-0.3002934444588148,-0.06146002547274264,0.42961087722000774,-0.0006557874257470796,-0.010477692883891903,-0.024230887199411577,0.6999669854870448,0.6599990266087382,1.0,0.9706557291833876,0.5166551328786787,0.5070407627270367,0.07175763215045798,-0.23973422980032608,-0.2092125830423186,0.00902497479550174,0.015462668250480593,0.01502023011961007,-0.005212110870651186,0.00297985051267063,0.47975826742731775,-0.005602020150470496,0.7413464595406278,-0.01567131915000555,0.866133697021685,-0.02212660557060919,0.7393617526853622,0.005328434493034191,0.001375395518107515,0.47480049518639106,0.21387096187215815,0.22247726500594242,0.01237420534832552,0.00297985051267063,0.0037584837965923333,0.002114862942457793,0.0329949969493677,0.43595612802092326,0.01484355324538126,0.0002807345715296982,0.039483536696377844,0.007322657779601627,-0.0023887976133768855,0.009536750782671586,0.010490366513248667,0.10551836448918187,0.10551836332687188,0.023610581758280225,0.00963179838796,0.013584390505846665,0.2859262578450061,0.39772106555799236,0.547071813309203,0.9015147702039191,0.09088282515479099,-0.09288214887332025,0.0954521548441958,0.10285667461092586,0.14665473458451303,0.4612846218727019,0.0490321260128954,0.007295016386131814,0.00015021559615168277
sortino_60d,0.008330893347137937,0.008790724674713514,0.008450967556361615,0.008798110533520307,0.12970366141748813,0.1290425515301787,0.07242844724267668,0.28482433246353267,0.5463119554964303,0.9145242194478559,0.4041783029317392,0.06281030248237582,0.07619144997421438,0.08437253555992016,0.10091145055271451,0.09881013162590092,0.07816439383387422,0.0781643939428624,-0.2384844074011637,-0.27697461672911544,-0.0448596500407182,0.3942596348881118,-0.0007121277989749791,-0.01083806275318422,-0.023405406028753156,0.677728072186607,0.6821057522953651,0.9706557291833876,1.0,0.5043005749896147,0.5068260060044237,0.0650563101569052,-0.224846500077106,-0.20419827706614568,0.014543021774546305,0.018347415310873482,0.01438491332683938,0.0006392557381174594,0.003294093218082436,0.4741975623042873,-0.005028951014877567,0.7343640707452797,-0.014688260989199335,0.8660056617664654,-0.02082478052872017,0.7433319872159042,0.005598336488049426,0.0017494817485772744,0.46070707942019856,0.20830174378464966,0.21600990447655902,0.014237820893865936,0.003294093218082436,0.004422373228978277,0.002041497510850656,0.10051769602793917,0.42223457707400386,0.01642240760211251,1.7465987073733556e-06,0.04154227248368267,0.016187636276688212,-0.002279050531617679,0.041189634255221506,0.04112766304540291,0.10271473289816997,0.10271473130716015,0.024968839234522023,0.011084460947455986,0.015571171803719181,0.2848243326703384,0.39670413490217554,0.5463119555540538,0.9145242193948355,0.0850597541539885,-0.07276948565354899,0.0988242071835156,0.09921870298155808,0.16874569700066525,0.4522732227803023,0.05019713304797457,0.008209174586830686,0.001964462067851083
sharpe_252d,0.021185613152080597,0.02153357006927154,0.02104221045789637,0.021352613849226907,0.06722504792865347,0.06737116585261037,0.15424043879132576,0.14828148274574576,0.2919678545443691,0.48998861448447883,0.8223060568666567,0.040541815925891345,0.04731433926940278,0.05299853188649901,0.06022084868708958,0.06793902138206544,0.08869421858881336,0.08869421857505144,-0.11017349019463031,-0.12807676432012194,-0.16481111795351602,0.6135883295408946,0.01639536189707845,0.011639873704122209,-0.01974364423545083,0.3700611907924765,0.34786089943119813,0.5166551328786787,0.5043005749896147,1.0,0.9880360215351258,0.035496716313316426,-0.12001111133062731,-0.14291817162857526,-0.16371325777030604,0.00902729722788192,0.021422262188267795,0.02917833848932027,0.018784956160402398,0.2528713843963728,0.014708091643118404,0.40111576999999377,0.008056380692906333,0.5556975370987108,-0.004499347178471785,0.7494163380157121,0.019862761057112478,0.017980477566814545,0.24716852370717426,0.10470509309803314,0.11050006105023835,0.0008369156475791256,0.018784956160402398,0.019735587270051484,0.01771736617187981,0.021866565531261272,0.21947209777974916,0.03846998226125798,0.0009279148881301353,0.012803260416323061,-0.0010376746181556234,0.002690693525657078,0.03286600431353049,0.030758624190399327,0.048374736756082316,0.04837473667045105,0.03423267772677377,0.030620572989129673,0.0288890259625226,0.14828148238670152,0.20791211940427798,0.29196785458835256,0.48998861442418284,0.04670429600229155,-0.030009622650575534,0.04936291980010686,0.0547448241053031,0.11570427457878019,0.2413846092671852,0.03394552181786479,0.009679686518607889,0.013319123180477609
sortino_252d,0.018390341201618466,0.01875134850090821,0.018229631764433905,0.018550075102572026,0.06653769017814692,0.06625527715358207,0.15644574549789678,0.14671267641785907,0.2892429149254895,0.49008465620333486,0.8502855489585266,0.05985593834340449,0.07049350950548788,0.0797853155372365,0.0890053431686067,0.0967334383980974,0.11497136918926767,0.11497136920303398,-0.08738082919720556,-0.10418787932085773,-0.1461879190520083,0.5778522397420855,0.013467950611687565,0.008608040694737541,-0.023025757685681644,0.3616291320257326,0.34849219674717025,0.5070407627270367,0.5068260060044237,0.9880360215351258,1.0,0.033916465729405564,-0.11238168009731968,-0.1360875523610286,-0.16796444236341804,0.020027825405618628,0.03255345347769588,0.03885532279511252,0.01599072805551075,0.24870784107222269,0.01192979801075902,0.39571861723432944,0.005302206101156556,0.5514716777777227,-0.0070808722739871535,0.7497108381323115,0.01706444741421147,0.015188781471890735,0.2402854390447159,0.10389990117102309,0.10964676419301887,0.0008420000819268914,0.01599072805551075,0.017070719494621092,0.01478208388858976,0.04860212083883623,0.21405069393379342,0.03709703288983461,0.0007833474576047891,0.014178858522706143,0.0006092859391477049,0.00208990820814723,0.051277524636512146,0.04835643493751398,0.045728233492531516,0.04572823358452027,0.03357580850113773,0.029465666985981968,0.027797510347636615,0.14671267605101312,0.20574106601667494,0.28924291490864423,0.4900846560270667,0.04517380008286987,-0.017466440686912655,0.04959403870300398,0.05192526521244095,0.13597910302284255,0.23669829799091435,0.027293389686738726,0.010412904958117206,0.013744738398889567
market_return,-0.0006379713282844423,-5.740542016185906e-05,0.00043646006364093937,0.0008188717108552005,0.46428360887539727,0.46877840591524234,0.0022345618726481503,0.2343138688472404,0.1174774315933358,0.06071385343980465,0.028445433394021072,0.005758659502695862,0.014634777024099968,0.01389543732945501,0.026281503164713435,0.025644752872693324,0.02280743851450307,0.022807438462879637,-0.028960562036165424,0.0019327356384898472,0.017110364152923604,0.02898486628446205,-0.0012775864506774618,-0.0016113481178169113,-0.0023493510553801293,0.10639390680035798,0.08845886730471311,0.07175763215045798,0.0650563101569052,0.035496716313316426,0.033916465729405564,1.0,0.009931443875149309,0.033481547525491075,0.0467995707143449,3.8527955062938314e-05,0.00013036657962032153,8.451161577998692e-05,-0.0013258297245122622,0.20026599000580655,-0.0014441309921163327,0.12560776380025834,-0.0016769587209545008,0.08688920899498662,-0.0016957999112017271,0.0628878327715491,-0.0011461622012732561,-0.0013740824438938253,0.145794485474131,0.012112017083531216,0.0031766323218265194,0.03123644586706087,-0.0013258297245122622,-0.0013424655283917422,-0.0013063415910452153,0.00010518950004032088,0.23175243405894,-0.0008692730853774836,0.0015904578727735375,0.004760881747096643,0.004732396194114979,0.000832900012433323,-0.1437322013080058,-0.12868510394916302,0.34144088739839623,0.3414408866195064,0.0002977855822206906,-0.02487033377644812,-0.019244990024683013,0.23431386960181366,0.16509299667742242,0.117477431079757,0.06071385352831352,0.8179525694867777,0.02372361445032715,-3.331532555128172e-10,-2.5012469559478083e-06,-3.0891453910961897e-06,-4.166206099832127e-06,-2.3767908361688167e-06,0.03754768639598289,0.026719807246533587
market_volatility_30d,-0.00416277459348355,-0.0037579562454429128,-0.004527527346094086,-0.004121570577921485,0.00461906952163254,-0.00028444120184001955,-0.007494927463701204,-0.012527583765514093,-0.13094112430101876,-0.2407204245302851,-0.07416228328777806,0.29627073837315504,0.36689042909812314,0.4352105175763859,0.34722101676594663,0.2664962564384705,0.14775436278881923,0.14775436292958186,0.5423279602785753,0.45790888367543514,0.19457021505013686,-0.1799653584180626,-0.005725838432892369,-0.004745203217479535,0.0004922941019759552,-0.2021970775740256,-0.1903518797480204,-0.23973422980032608,-0.224846500077106,-0.12001111133062731,-0.11238168009731968,0.009931443875149309,1.0,0.7995412747175497,0.3883883573950323,-2.1608229823367104e-05,-0.00022691135537235914,-0.002086258039285316,-0.0036180716857867105,-0.09148211897911213,-0.0013437607148471154,-0.2541953657627075,0.0011986333009759368,-0.27862557405092603,0.004565928503146829,-0.2120836249847262,-0.0038687748077621776,-0.0029266807043687674,-0.0758236211317251,-0.051404825833503594,-0.061610221270728883,0.023382463676030325,-0.0036180716857867105,-0.0013943694851582568,-0.006078798524517602,0.3204064113038113,-0.057889531015396685,0.03834812512275644,-0.0004911654739924911,0.025938974284078525,-0.004329945040080592,-0.0004112849311222557,0.2219377719704478,0.21455051947605233,-0.0016400171866126547,-0.0016400152106879223,0.02323118289597145,0.02337280402177013,0.01991457463498767,-0.01252758386792057,-0.047493763750669694,-0.1309411241144071,-0.2407204245541423,0.008123223381116616,0.7447651386810247,5.199440231356664e-10,-3.6245660128966534e-05,-3.836375702924461e-05,-3.8031544737006454e-05,-3.610682853427383e-05,0.02144680825243312,0.019524928805184767
market_volatility_60d,-0.005572962594753048,-0.005210992454502165,-0.005854368855661095,-0.005518665188072666,0.015594479997005159,0.011630915383889905,-0.011445016579106149,0.018223614564655356,-0.04344358759762061,-0.21884741192922533,-0.09128780534686051,0.24819266441828636,0.3101181912254368,0.39202603545310066,0.44632841332440326,0.3740257627022169,0.19923618562800796,0.19923618570716203,0.429702606322094,0.5484325237398032,0.2571954765621899,-0.2003071321126258,-0.007826747890640353,-0.00788662804689815,-0.00021565886008851452,-0.07707461544539554,-0.07517064018583623,-0.2092125830423186,-0.20419827706614568,-0.14291817162857526,-0.1360875523610286,0.033481547525491075,0.7995412747175497,1.0,0.5180805806130745,-2.122512715571167e-05,-0.0002162365493752585,-0.0022931423456809892,-0.005557016395774673,-0.023457956411986586,-0.004330695875986483,-0.13204719101742188,-0.0017321918741629583,-0.24416626869563932,0.0021525268589960168,-0.2215698377426301,-0.005541388544499958,-0.00509694083723475,-0.018741699225550777,-0.02482936846490912,-0.032847216760437,0.021323746537724297,-0.005557016395774673,-0.0036907242578797035,-0.007620156114127752,0.2781330368021739,-0.005390116534087803,0.030074412203597124,-0.0011521332472332157,0.033244238394935684,0.0003587050942104374,-0.0028088636444480453,0.18796175503137788,0.18094757439226855,0.004366313374698171,0.004366316221560822,0.01980060726562557,0.016386286550406592,0.015096402371266061,0.018223613722596527,0.003338294040189459,-0.04344358769223072,-0.21884741189700824,0.02742398049052,0.6692218680358033,3.8709015237516036e-10,-3.221930951057251e-05,-3.711625974782367e-05,-3.570790116892927e-05,-3.2015834724641456e-05,0.02830884373006064,0.02048607406272806
market_volatility_252d,-0.008752955170003,-0.008551604100673398,-0.008934930591002404,-0.008758162375883397,0.021777868924599098,0.01956670141270511,-0.02732257063817101,0.04239629786171881,0.05413148371692715,0.03270115952532192,-0.09440605052799324,0.1473131971001281,0.1844764077363009,0.23315921630169673,0.2860229920048528,0.3206172429321948,0.4044452837038257,0.4044452836125465,0.19980823228621186,0.2735682960249073,0.4713058869549811,-0.19921158942188094,-0.010417908086339427,-0.011567013240715131,-0.01106256033266931,0.03251266870604536,0.03411500210171104,0.00902497479550174,0.014543021774546305,-0.16371325777030604,-0.16796444236341804,0.0467995707143449,0.3883883573950323,0.5180805806130745,1.0,0.0002006535300854949,0.00047190944722198423,-0.0020024455110292548,-0.009044920724909193,0.04885113756700613,-0.00903617047959305,0.035281957240540666,-0.008729287693186793,0.007903292903966257,-0.007659458736242196,-0.037846638748738885,-0.008911693939669247,-0.008931376937721322,0.03124614367523093,-0.00036639705754418065,-0.0028927663031546318,0.008150576737500343,-0.009044920724909193,-0.008073056608651178,-0.010114065537447873,0.16609390354933912,0.03415581498330435,0.011645522281704044,-0.0005468685652207199,0.041207205823830514,-0.00027640982746723615,-0.002295569023294556,0.1190869219828604,0.11342202470660451,0.002819518691428041,0.0028195180207915543,0.007634384383023051,0.004193394490213429,0.006278511279886627,0.042396296590095396,0.05158185419421365,0.0541314836209207,0.03270115964722689,0.038271002983896456,0.3952630469483388,-2.4072607957028252e-11,-3.366561604105588e-05,-3.71177343760678e-05,-3.587606650010959e-05,-3.3575954256372003e-05,0.02661283181260893,0.012827822201193967
beta_30d,-0.0851391968581827,-0.08504886292337561,-0.08525600779530605,-0.08518768036140266,0.004586245613245782,-0.000832221159992196,0.018753865434429938,0.008865599667120387,0.024626004039888058,0.05144883559951907,0.06790020937124042,0.3389238478868369,0.41370741282080264,0.5033277725920475,0.4664069996227177,0.4521299407554064,0.43630979973306744,0.4363097998474705,0.43695336345691144,0.41838225110864524,0.41685535499633064,-0.24127086748366022,-0.08660408300189289,-0.0875352102955514,-0.09196285933740031,0.01416108037465575,0.0020623269954890425,0.015462668250480593,0.018347415310873482,0.00902729722788192,0.020027825405618628,3.8527955062938314e-05,-2.1608229823367104e-05,-2.122512715571167e-05,0.0002006535300854949,1.0,0.8115507933386003,0.6410348703249267,-0.0851241475844595,0.0037404968388393724,-0.08574122238049883,0.01959935290184233,-0.08645105487235788,0.025714495543445612,-0.08792931790862873,0.03345192875745229,-0.08516972075580413,-0.08515965440921318,-0.014332649746689187,-0.014095792952715252,-0.014515499667332891,-0.0012977033284977512,-0.0851241475844595,-0.08392959530645656,-0.08637967487063188,0.2971018967393454,-0.015040140932122583,-0.06983294341745179,0.005833944904576825,0.18707160278566645,-0.0036121152944463596,0.029608805991206046,0.20417620103653727,0.19586167587019307,-0.007888363971496094,-0.00788836361757825,-0.05768862962956472,-0.0644302535334619,-0.04542556803356951,0.008865600003995626,0.011982110524966665,0.024626004212692974,0.05144883572332894,0.001191577905836008,0.16551444455983177,0.0047525025654954626,-0.014497115797823758,0.5755571587589706,0.00042480703397375586,0.2671646609396588,0.0027331484797165377,-0.0018072022206652764
beta_60d,-0.10412412540571431,-0.10408032698281587,-0.1041908472559349,-0.10417499179430545,0.0032047846312142224,-0.0017594119944159454,0.025640218576919206,0.006123481067834621,0.015906660332850365,0.05634529372084592,0.09073695207208257,0.3237296280741378,0.3904637209985341,0.4704720993618764,0.5550227104183961,0.5464047471616487,0.5301527444374081,0.5301527446692896,0.4210572352607306,0.5027384025936757,0.5065295980409472,-0.2861910191875815,-0.1053085874159607,-0.10595631844230742,-0.11149215277757224,-0.0006736065571271697,-0.0012105252078641476,0.01502023011961007,0.01438491332683938,0.021422262188267795,0.03255345347769588,0.00013036657962032153,-0.00022691135537235914,-0.0002162365493752585,0.00047190944722198423,0.8115507933386003,1.0,0.7853635283421699,-0.10408266912641524,-0.000851357404409166,-0.1039882135809353,0.009849149479506806,-0.1047130301373136,0.025987464711300434,-0.10679910013362856,0.0428757224178573,-0.10414101242564128,-0.10410078260975748,-0.01963977355112701,-0.018672089308897397,-0.0192982954214649,-0.0014862570977076666,-0.10408266912641524,-0.10309562591448597,-0.10509310285155476,0.29062183812204356,-0.02218323781036527,-0.0919143247428936,0.006751561318944844,0.20515159925491278,-0.0036162013109482176,0.030333394958382397,0.21016284144786698,0.2010897161615865,-0.010277251531867775,-0.010277251913821393,-0.07280196285951208,-0.08108166776610619,-0.06238543872208015,0.006123480960612538,0.008693652621209658,0.015906660488616383,0.05634529386093279,-0.0006366482108174264,0.16213480643688427,0.004342540151623043,-0.01734330237882469,0.5667296407638995,-0.014008393512535836,0.3076586622340464,0.002876747218865094,-0.004277616459480957
beta_252d,-0.13139126668091278,-0.13141998439739014,-0.13137703519492064,-0.13144103710022748,0.003133512954928937,-0.0012890265122168076,0.04084799070776898,0.006313239770955171,0.013580310569855187,0.03342616823203836,0.10588722902895302,0.29627934878954887,0.3540497684086083,0.42000799363661784,0.48552650999913394,0.5270930691110208,0.6398235583290743,0.6398235584476024,0.379580946518545,0.44821719253634545,0.6230764046921416,-0.3167793528175325,-0.1322837640956337,-0.1328863763638389,-0.13662930649721217,-0.009243974599010033,-0.0022067113233387105,-0.005212110870651186,0.0006392557381174594,0.02917833848932027,0.03885532279511252,8.451161577998692e-05,-0.002086258039285316,-0.0022931423456809892,-0.0020024455110292548,0.6410348703249267,0.7853635283421699,1.0,-0.1314276707052198,-0.0009945334444821582,-0.13139045600718455,0.0028066700026842697,-0.1312502225859087,0.010620354270608525,-0.13113141646799634,0.026914913900122222,-0.131455615695364,-0.1314561502927054,-0.021985561223915165,-0.021029267994013476,-0.022218356700103453,-8.606881464573649e-05,-0.1314276707052198,-0.13076482020788996,-0.13205803655304554,0.27501573984635586,-0.02505523456641297,-0.12520900898117493,0.007917398003910898,0.21863412585424474,-0.0018815333922648494,0.033185092652592924,0.20802083455530304,0.19781134095433373,-0.010348726165259038,-0.01034872573096309,-0.09533845069481395,-0.10620264905131112,-0.08681371602091435,0.006313239972520306,0.00841891179618394,0.013580310909470856,0.03342616834685028,-0.0004375817022487681,0.15708393408132876,0.004128070015939914,-0.01836766709351087,0.531062367029356,-0.01967012481482365,0.35595369222195733,0.003101043644611551,-0.005570740780033099
sma_20,0.9993146547604798,0.9992484459275041,0.9992563169480576,0.9992100910686933,-0.003353144668445874,-0.0023813164592594825,0.05227084297317148,-0.006714622043614397,-0.007737018944601955,-0.004757728243522747,-0.006625063926497306,-0.07041744023428304,-0.08357033887152412,-0.09807694870052791,-0.11168542188742667,-0.11950279272508312,-0.14146013434554364,-0.14146013431038273,-0.0868227875630028,-0.10385745933425868,-0.13772061653392106,0.0870246827436273,0.9993218312008172,0.9976313629890142,0.9869872543932132,-0.0017740145817177553,-0.00071144105750795,0.00297985051267063,0.003294093218082436,0.018784956160402398,0.01599072805551075,-0.0013258297245122622,-0.0036180716857867105,-0.005557016395774673,-0.009044920724909193,-0.0851241475844595,-0.10408266912641524,-0.1314276707052198,1.0,-0.006081842078467618,0.9992086667678513,-0.0028362743138694445,0.9972673645376441,3.820415170729873e-05,0.9938209294405398,0.0017192147687489158,0.9998546911885278,0.999944165056941,-0.0016509705150619307,0.15455536071833664,0.17282953506818718,-0.03007535801411553,1.0,0.9996585098067835,0.9995808301443879,-0.06418936481356505,-0.0036978725228701426,0.9490711599471758,-0.0008855070988359394,-0.05435251589781813,-0.0027524890408331185,-0.0034340256879779553,-0.0674018177866653,-0.0639935348971367,0.0011224392065692073,0.0011224395948560965,0.6726654528972935,0.7171217534876966,0.7094401669903801,-0.006714622377999085,-0.008188387412938303,-0.0077370187463370954,-0.004757728603478867,-0.002049929303328698,-0.058430087885787754,-0.0026589066147413094,0.0026703962473393363,-0.12182895745813145,-0.000634614611651569,-0.23654113861673734,-0.0035435664881947296,-0.00010242371856590031
price_to_sma20,0.001956895991788462,0.00272709496987397,0.0025719912657684928,0.0031558801449433297,0.38252734019950746,0.3827626328393351,0.038588422712301916,0.7650108367542492,0.8497265623789191,0.48672475192399867,0.2185938275827649,0.08422957092328237,0.08546022549757888,0.06885819398571,0.06829786491050367,0.06385464536115183,0.051952995424338774,0.051952995382415504,-0.27630456152861216,-0.1422316687197796,-0.021307686323946584,0.2454826352551434,-0.007040644507437398,-0.008494591905162312,-0.011238113476495323,0.6501722251299031,0.6262521939404329,0.47975826742731775,0.4741975623042873,0.2528713843963728,0.24870784107222269,0.20026599000580655,-0.09148211897911213,-0.023457956411986586,0.04885113756700613,0.0037404968388393724,-0.000851357404409166,-0.0009945334444821582,-0.006081842078467618,1.0,-0.009020832464743968,0.8151802744522174,-0.010331717932011146,0.6199914997533642,-0.011191352768408679,0.4598641249356419,-0.00251251602781526,-0.005632850884895386,0.8357997102248987,0.16784529049499605,0.11814945923767839,0.1927081648755072,-0.006081842078467623,-0.0053730093970767575,-0.006862301851192989,0.09816445715488145,0.829092601893844,-0.0021977598555693225,0.0012596685364479252,0.03508045073852315,0.1298670284882311,-0.0010127416134535691,0.002719890125983782,0.008594767241971628,0.31582871079859887,0.3158287103210019,0.01895912503451642,-0.00463816139101712,0.006157163020202983,0.7650108366430186,0.9203051780115661,0.849726562380776,0.48672475208900995,0.24462844735624253,-0.01048494797097108,0.2958800461183643,0.26815641277274554,0.09953412091799833,0.6501599382230078,0.06822616152628705,0.008194063906498452,-0.012856021706214414
sma_50,0.9979972669581035,0.9979119916932213,0.9979435107923535,0.9978874926075826,-0.003465728169429982,-0.002498110905771345,0.05074597168343651,-0.007468781431375822,-0.012823121331685878,-0.011700281944374686,-0.009534918424150076,-0.07031511110059759,-0.08350143511735195,-0.09819028065471196,-0.11199906381278589,-0.11988712032932924,-0.1417730902279511,-0.14177309019985795,-0.0833684621016713,-0.1015403778100975,-0.13865238037408875,0.08519299923641495,0.9993900297318978,0.9989243509596909,0.988817558564684,-0.010614500131381035,-0.008943614412339984,-0.005602020150470496,-0.005028951014877567,0.014708091643118404,0.01192979801075902,-0.0014441309921163327,-0.0013437607148471154,-0.004330695875986483,-0.00903617047959305,-0.08574122238049883,-0.1039882135809353,-0.13139045600718455,0.9992086667678513,-0.009020832464743968,1.0,-0.010203156710728212,0.998919441711686,-0.0073242371348102115,0.9957135408496639,-0.004149383418589479,0.9988016328868444,0.9994985350799213,-0.0052632652826570345,0.12064817754261566,0.13471393035011547,-0.02285296005974999,0.9992086667678514,0.9987429361815485,0.9989271312188357,-0.06433634000015478,-0.006498272426874276,0.947377248833716,-0.0008910593110579746,-0.05446320862925386,-0.0025365954560879374,-0.0034594850197327935,-0.06735628344875784,-0.06392476666605228,0.0010705201239123727,0.001070520528538793,0.6707122184095128,0.7163326932781273,0.7074676988204087,-0.007468781831778587,-0.010072971926524534,-0.012823121110701625,-0.011700282295699662,-0.0022705961116521196,-0.057292821338381136,-0.0026422572166297413,0.002573380090263623,-0.12354376424069385,-0.005277277455836905,-0.2371458708313388,-0.0035511446935292366,-0.00021401618847652947
price_to_sma50,0.003992515849664591,0.004557677294281073,0.0043217066924929525,0.0047430387558268765,0.2434009522072598,0.24380375972477852,0.06330983893867204,0.5209485769403254,0.8743210015881001,0.7778277774965018,0.3547050013405356,0.055417272521679,0.061478260991682514,0.06173004868869109,0.07272412093007628,0.08077431547856502,0.07362109511997267,0.07362109516896194,-0.3950977153236309,-0.25561239000330244,-0.0438160755435059,0.35512862769811177,-0.006263574830674711,-0.011182302804219895,-0.017417180819859924,0.8510921355878467,0.8296029889773051,0.7413464595406278,0.7343640707452797,0.40111576999999377,0.39571861723432944,0.12560776380025834,-0.2541953657627075,-0.13204719101742188,0.035281957240540666,0.01959935290184233,0.009849149479506806,0.0028066700026842697,-0.0028362743138694445,0.8151802744522174,-0.010203156710728212,1.0,-0.014364346910716917,0.8822701366334823,-0.017228208943373857,0.6938451091808695,0.0002883795767249894,-0.0037658267534841014,0.690524812863819,0.21855549735513422,0.20261789430013366,0.09283240857602819,-0.0028362743138694415,-0.0019135196792387605,-0.0038562917102504574,0.08744589338751112,0.6458504792338318,0.004897298821208823,0.0009103381246157119,0.054899496232884364,0.056002649222424906,0.002132659081018798,0.008531623953910114,0.010839180672209793,0.1979979840427912,0.1979979841614235,0.02027108054192716,0.0021919363258510903,0.00982609752094974,0.5209485762274441,0.6960582239838868,0.8743210013594943,0.7778277775316981,0.1574931700745785,-0.10570425914903463,0.1869361780287076,0.16965779336305525,0.15983911694004677,0.6652885010164002,0.05807464888478075,0.005525177319714962,-0.008412729964922434
sma_100,0.9959528080352285,0.9958500476136154,0.9959251535181928,0.995857043953772,-0.0035879067052184575,-0.0026140070203588754,0.04826182643543512,-0.007884713975325915,-0.014904290424429052,-0.019741463621250663,-0.014278090020398617,-0.07107893052285089,-0.08431758841712182,-0.09905569508966672,-0.11268431872122821,-0.12047261712324439,-0.1422592574917689,-0.14225925746202267,-0.0822418252198468,-0.09869441427954688,-0.13929837845749346,0.08221864239662827,0.9977072550577913,0.9988375719889406,0.9918966188783467,-0.014774434826659525,-0.012820794539335899,-0.01567131915000555,-0.014688260989199335,0.008056380692906333,0.005302206101156556,-0.0016769587209545008,0.0011986333009759368,-0.0017321918741629583,-0.008729287693186793,-0.08645105487235788,-0.1047130301373136,-0.1312502225859087,0.9972673645376441,-0.010331717932011146,0.998919441711686,-0.014364346910716917,1.0,-0.015168500389076005,0.9981374864700113,-0.012233194150081304,0.9968142866162928,0.9978005922663306,-0.006902158043265797,0.10634868625308264,0.11508409269588488,-0.008370226937452329,0.9972673645376441,0.9968071441449664,0.9969821239972666,-0.06449776684309436,-0.007659753383326688,0.9438849977608955,-0.0009007590713070122,-0.05468117817581879,-0.002526339107558044,-0.0035034647448935028,-0.06764755770981361,-0.06416402047128555,0.001082673449245924,0.0010826739844706785,0.6675999108961308,0.7137593585687891,0.7043305167125934,-0.007884714369011628,-0.010972965302284254,-0.01490429022082605,-0.01974146397214787,-0.002563706558566089,-0.056212000432348995,-0.0025849044213337637,0.0025354870155643,-0.12565530050407353,-0.0066641212817165965,-0.23830915687676413,-0.003622490502149733,-0.000409633257557512
price_to_sma100,0.005256938920256266,0.005728052962770971,0.005397440209910731,0.00575728605033956,0.17359351399490394,0.17381979565474154,0.08973401210159812,0.37856298130732374,0.6981399401171585,0.9313600303567766,0.5073771256580106,0.05280066331649582,0.05996150517888578,0.06095606574472284,0.06822038597859881,0.08341963614732942,0.09269531659714986,0.09269531666843442,-0.32691274730773545,-0.31536752203800195,-0.06982253169016334,0.4518298176938651,-0.0033452605675586625,-0.010442721828108568,-0.023596527047561523,0.7252234925163554,0.7123766082814925,0.866133697021685,0.8660056617664654,0.5556975370987108,0.5514716777777227,0.08688920899498662,-0.27862557405092603,-0.24416626869563932,0.007903292903966257,0.025714495543445612,0.025987464711300434,0.010620354270608525,3.820415170729873e-05,0.6199914997533642,-0.0073242371348102115,0.8822701366334823,-0.015168500389076005,1.0,-0.02165336636438064,0.8888109494910432,0.0024182617084115158,-0.0012076618632663049,0.5269492801853003,0.19576491130322424,0.19585588579402483,0.03648598742293284,3.8204151707301976e-05,0.0009883934245414566,-0.0010143703438059589,0.07920979269789682,0.48392576349450167,0.01234517253766201,0.0009989861998276337,0.050018237872130625,0.026521000491713485,0.00032023648038940805,0.02400855037625072,0.02449745600498026,0.13831854741142485,0.13831854629011192,0.02227336897460869,0.008427089827516998,0.013376810384483278,0.3785629812540882,0.5208780780141979,0.6981399401198163,0.931360030386529,0.11189058922791158,-0.12482081227567249,0.13352648372564152,0.12199071592302557,0.17557415265626278,0.5321402113396411,0.04927958249346158,0.007053186418262681,-0.0027293879482280133
